usage_id,customer_id,month,service_type,revenue_ngn,volume
USG02934,CUST0163,2026-07-01,SMS,76.99,56.0
USG02935,CUST0164,2026-02-01,Data,1658.5,4.74
USG02936,CUST0164,2026-02-01,Voice,1177.18,264.7
USG02937,CUST0164,2026-02-01,SMS,84.63,8.0
USG02938,CUST0164,2026-03-01,Data,2598.63,7.42
USG02939,CUST0164,2026-03-01,Voice,1106.8,249.8
USG02940,CUST0164,2026-03-01,SMS,43.03,80.0
USG02941,CUST0164,2026-04-01,Data,1072.32,3.06
USG02942,CUST0164,2026-04-01,Voice,910.42,274.2
USG02943,CUST0164,2026-04-01,SMS,62.42,73.0
USG02944,CUST0164,2026-05-01,Data,1204.65,3.44
USG02945,CUST0164,2026-05-01,Voice,1175.23,98.8
USG02946,CUST0164,2026-05-01,SMS,191.62,9.0
USG02947,CUST0164,2026-06-01,Data,2244.11,6.41
USG02948,CUST0164,2026-06-01,Voice,708.72,153.8
USG02949,CUST0164,2026-06-01,SMS,60.23,58.0
USG02950,CUST0164,2026-07-01,Data,896.1,2.56
USG02951,CUST0164,2026-07-01,Voice,730.48,90.9
USG02952,CUST0164,2026-07-01,SMS,192.01,7.0
USG02953,CUST0165,2026-02-01,Data,919.29,2.63
USG02954,CUST0165,2026-02-01,Voice,404.43,135.9
USG02955,CUST0165,2026-02-01,SMS,61.89,42.0
USG02956,CUST0165,2026-03-01,Data,2668.41,7.62
USG02957,CUST0165,2026-03-01,Voice,897.67,182.4
USG02958,CUST0165,2026-03-01,SMS,36.02,57.0
USG02959,CUST0165,2026-04-01,Data,832.68,2.38
USG02960,CUST0165,2026-04-01,Voice,975.69,90.0
USG02961,CUST0165,2026-04-01,SMS,95.07,31.0
USG02962,CUST0165,2026-05-01,Data,2632.92,7.52
USG02963,CUST0165,2026-05-01,Voice,282.87,178.4
USG02964,CUST0165,2026-05-01,SMS,45.57,58.0
USG02965,CUST0165,2026-06-01,Data,2753.2,7.87
USG02966,CUST0165,2026-06-01,Voice,606.34,156.7
USG02967,CUST0165,2026-06-01,SMS,186.94,44.0
USG02968,CUST0165,2026-07-01,Data,1667.76,4.77
USG02969,CUST0165,2026-07-01,Voice,757.25,213.0
USG02970,CUST0165,2026-07-01,SMS,39.24,67.0
USG02971,CUST0166,2026-02-01,Data,1532.31,4.38
USG02972,CUST0166,2026-02-01,Voice,225.97,240.1
USG02973,CUST0166,2026-02-01,SMS,87.85,13.0
USG02974,CUST0166,2026-03-01,Data,2047.83,5.85
USG02975,CUST0166,2026-03-01,Voice,1074.14,268.6
USG02976,CUST0166,2026-03-01,SMS,192.38,70.0
USG02977,CUST0166,2026-04-01,Data,405.57,1.16
USG02978,CUST0166,2026-04-01,Voice,549.25,249.2
USG02979,CUST0166,2026-04-01,SMS,85.93,50.0
USG02980,CUST0166,2026-05-01,Data,1976.42,5.65
USG02981,CUST0166,2026-05-01,Voice,533.28,273.3
USG02982,CUST0166,2026-05-01,SMS,110.58,40.0
USG02983,CUST0166,2026-06-01,Data,2993.54,8.55
USG02984,CUST0166,2026-06-01,Voice,668.18,70.0
USG02985,CUST0166,2026-06-01,SMS,112.35,66.0
USG02986,CUST0166,2026-07-01,Data,2419.84,6.91
USG02987,CUST0166,2026-07-01,Voice,978.01,218.2
USG02988,CUST0166,2026-07-01,SMS,65.76,70.0
USG02989,CUST0167,2026-02-01,Data,2722.95,7.78
USG02990,CUST0167,2026-02-01,Voice,353.86,56.5
USG02991,CUST0167,2026-02-01,SMS,195.61,70.0
USG02992,CUST0167,2026-03-01,Data,2722.41,7.78
USG02993,CUST0167,2026-03-01,Voice,1080.7,171.7
USG02994,CUST0167,2026-03-01,SMS,136.35,46.0
USG02995,CUST0167,2026-04-01,Data,533.14,1.52
USG02996,CUST0167,2026-04-01,Voice,932.78,161.5
USG02997,CUST0167,2026-04-01,SMS,136.59,43.0
USG02998,CUST0167,2026-05-01,Data,1678.71,4.8
USG02999,CUST0167,2026-05-01,Voice,330.38,98.0
USG03000,CUST0167,2026-05-01,SMS,48.59,20.0
USG03001,CUST0167,2026-06-01,Data,2929.74,8.37
USG03002,CUST0167,2026-06-01,Voice,310.77,95.4
USG03003,CUST0167,2026-06-01,SMS,126.31,51.0
USG03004,CUST0167,2026-07-01,Data,800.33,2.29
USG03005,CUST0167,2026-07-01,Voice,983.4,239.9
USG03006,CUST0167,2026-07-01,SMS,62.72,27.0
USG03007,CUST0168,2026-02-01,Data,2838.77,8.11
USG03008,CUST0168,2026-02-01,Voice,1016.96,215.4
USG03009,CUST0168,2026-02-01,SMS,34.8,36.0
USG03010,CUST0168,2026-03-01,Data,1854.18,5.3
USG03011,CUST0168,2026-03-01,Voice,346.78,145.5
USG03012,CUST0168,2026-03-01,SMS,128.18,30.0
USG03013,CUST0168,2026-04-01,Data,2430.46,6.94
USG03014,CUST0168,2026-04-01,Voice,1032.47,110.6
USG03015,CUST0168,2026-04-01,SMS,170.96,13.0
USG03016,CUST0168,2026-05-01,Data,2578.1,7.37
USG03017,CUST0168,2026-05-01,Voice,310.39,43.2
USG03018,CUST0168,2026-05-01,SMS,135.52,40.0
USG03019,CUST0168,2026-06-01,Data,2760.52,7.89
USG03020,CUST0168,2026-06-01,Voice,531.35,100.4
USG03021,CUST0168,2026-06-01,SMS,110.13,39.0
USG03022,CUST0168,2026-07-01,Data,1295.51,3.7
USG03023,CUST0168,2026-07-01,Voice,878.43,232.7
USG03024,CUST0168,2026-07-01,SMS,173.54,78.0
USG03025,CUST0169,2026-02-01,Data,1093.31,3.12
USG03026,CUST0169,2026-02-01,Voice,901.9,130.4
USG03027,CUST0169,2026-02-01,SMS,141.87,41.0
USG03028,CUST0169,2026-03-01,Data,2983.81,8.53
USG03029,CUST0169,2026-03-01,Voice,915.35,286.7
USG03030,CUST0169,2026-03-01,SMS,170.29,73.0
USG03031,CUST0169,2026-04-01,Data,2517.49,7.19
USG03032,CUST0169,2026-04-01,Voice,632.12,90.5
USG03033,CUST0169,2026-04-01,SMS,86.66,7.0
USG03034,CUST0169,2026-05-01,Data,1762.38,5.04
USG03035,CUST0169,2026-05-01,Voice,680.31,167.1
USG03036,CUST0169,2026-05-01,SMS,195.33,73.0
USG03037,CUST0169,2026-06-01,Data,820.45,2.34
USG03038,CUST0169,2026-06-01,Voice,537.33,138.7
USG03039,CUST0169,2026-06-01,SMS,84.9,65.0
USG03040,CUST0169,2026-07-01,Data,1762.5,5.04
USG03041,CUST0169,2026-07-01,Voice,750.7,258.8
USG03042,CUST0169,2026-07-01,SMS,165.07,15.0
USG03043,CUST0170,2026-02-01,Data,2256.18,6.45
USG03044,CUST0170,2026-02-01,Voice,607.21,102.5
USG03045,CUST0170,2026-02-01,SMS,29.0,42.0
USG03046,CUST0170,2026-03-01,Data,1324.14,3.78
USG03047,CUST0170,2026-03-01,Voice,414.09,214.5
USG03048,CUST0170,2026-03-01,SMS,158.51,23.0
USG03049,CUST0170,2026-04-01,Data,528.56,1.51
USG03050,CUST0170,2026-04-01,Voice,1041.19,22.8
USG03051,CUST0170,2026-04-01,SMS,188.68,52.0
USG03052,CUST0170,2026-05-01,Data,1236.8,3.53
USG03053,CUST0170,2026-05-01,Voice,408.8,22.5
USG03054,CUST0170,2026-05-01,SMS,62.38,15.0
USG03055,CUST0170,2026-06-01,Data,1991.63,5.69
USG03056,CUST0170,2026-06-01,Voice,324.87,168.0
USG03057,CUST0170,2026-06-01,SMS,126.22,27.0
USG03058,CUST0170,2026-07-01,Data,491.17,1.4
USG03059,CUST0170,2026-07-01,Voice,189.12,27.4
USG03060,CUST0170,2026-07-01,SMS,153.04,29.0
USG03061,CUST0171,2026-02-01,Data,2470.38,7.06
USG03062,CUST0171,2026-02-01,Voice,603.32,146.8
USG03063,CUST0171,2026-02-01,SMS,112.32,58.0
USG03064,CUST0171,2026-03-01,Data,1111.11,3.17
USG03065,CUST0171,2026-03-01,Voice,277.67,175.7
USG03066,CUST0171,2026-03-01,SMS,78.86,38.0
USG03067,CUST0171,2026-04-01,Data,2082.06,5.95
USG03068,CUST0171,2026-04-01,Voice,668.83,193.7
USG03069,CUST0171,2026-04-01,SMS,117.96,60.0
USG03070,CUST0171,2026-05-01,Data,2235.44,6.39
USG03071,CUST0171,2026-05-01,Voice,710.9,210.1
USG03072,CUST0171,2026-05-01,SMS,177.24,37.0
USG03073,CUST0171,2026-06-01,Data,1473.18,4.21
USG03074,CUST0171,2026-06-01,Voice,952.46,183.1
USG03075,CUST0171,2026-06-01,SMS,32.78,72.0
USG03076,CUST0171,2026-07-01,Data,480.04,1.37
USG03077,CUST0171,2026-07-01,Voice,935.82,232.5
USG03078,CUST0171,2026-07-01,SMS,191.56,9.0
USG03079,CUST0172,2026-02-01,Data,1951.83,5.58
USG03080,CUST0172,2026-02-01,Voice,599.23,112.6
USG03081,CUST0172,2026-02-01,SMS,36.26,47.0
USG03082,CUST0172,2026-03-01,Data,1645.51,4.7
USG03083,CUST0172,2026-03-01,Voice,259.78,191.5
USG03084,CUST0172,2026-03-01,SMS,152.83,63.0
USG03085,CUST0172,2026-04-01,Data,2753.97,7.87
USG03086,CUST0172,2026-04-01,Voice,579.94,286.9
USG03087,CUST0172,2026-04-01,SMS,175.78,27.0
USG03088,CUST0172,2026-05-01,Data,814.14,2.33
USG03089,CUST0172,2026-05-01,Voice,607.16,132.5
USG03090,CUST0172,2026-05-01,SMS,123.63,49.0
USG03091,CUST0172,2026-06-01,Data,2349.97,6.71
USG03092,CUST0172,2026-06-01,Voice,685.38,49.4
USG03093,CUST0172,2026-06-01,SMS,174.49,28.0
USG03094,CUST0172,2026-07-01,Data,2925.37,8.36
USG03095,CUST0172,2026-07-01,Voice,273.75,288.3
USG03096,CUST0172,2026-07-01,SMS,36.38,22.0
USG03097,CUST0173,2026-02-01,Data,521.11,1.49
USG03098,CUST0173,2026-02-01,Voice,890.37,258.1
USG03099,CUST0173,2026-02-01,SMS,98.13,75.0
USG03100,CUST0173,2026-03-01,Data,1934.78,5.53
USG03101,CUST0173,2026-03-01,Voice,811.51,256.7
USG03102,CUST0173,2026-03-01,SMS,73.42,32.0
USG03103,CUST0173,2026-04-01,Data,2755.47,7.87
USG03104,CUST0173,2026-04-01,Voice,1096.01,293.4
USG03105,CUST0173,2026-04-01,SMS,182.33,15.0
USG03106,CUST0173,2026-05-01,Data,2541.68,7.26
USG03107,CUST0173,2026-05-01,Voice,580.33,297.4
USG03108,CUST0173,2026-05-01,SMS,105.01,47.0
USG03109,CUST0173,2026-06-01,Data,1777.41,5.08
USG03110,CUST0173,2026-06-01,Voice,487.82,41.0
USG03111,CUST0173,2026-06-01,SMS,181.22,65.0
USG03112,CUST0173,2026-07-01,Data,762.77,2.18
USG03113,CUST0173,2026-07-01,Voice,965.61,195.2
USG03114,CUST0173,2026-07-01,SMS,93.65,24.0
USG03115,CUST0174,2026-02-01,Data,2635.29,7.53
USG03116,CUST0174,2026-02-01,Voice,885.2,173.4
USG03117,CUST0174,2026-02-01,SMS,129.72,12.0
USG03118,CUST0174,2026-03-01,Data,1632.19,4.66
USG03119,CUST0174,2026-03-01,Voice,353.39,78.3
USG03120,CUST0174,2026-03-01,SMS,139.03,73.0
USG03121,CUST0174,2026-04-01,Data,1449.77,4.14
USG03122,CUST0174,2026-04-01,Voice,368.14,201.6
USG03123,CUST0174,2026-04-01,SMS,176.81,61.0
USG03124,CUST0174,2026-05-01,Data,2658.77,7.6
USG03125,CUST0174,2026-05-01,Voice,713.38,230.5
USG03126,CUST0174,2026-05-01,SMS,45.21,31.0
USG03127,CUST0174,2026-06-01,Data,1412.83,4.04
USG03128,CUST0174,2026-06-01,Voice,686.86,280.1
USG03129,CUST0174,2026-06-01,SMS,177.37,15.0
USG03130,CUST0174,2026-07-01,Data,849.25,2.43
USG03131,CUST0174,2026-07-01,Voice,525.52,101.4
USG03132,CUST0174,2026-07-01,SMS,130.66,73.0
USG03133,CUST0175,2026-02-01,Data,2901.96,8.29
USG03134,CUST0175,2026-02-01,Voice,836.28,254.7
USG03135,CUST0175,2026-02-01,SMS,114.54,21.0
USG03136,CUST0175,2026-03-01,Data,1764.19,5.04
USG03137,CUST0175,2026-03-01,Voice,732.84,227.9
USG03138,CUST0175,2026-03-01,SMS,59.58,33.0
USG03139,CUST0175,2026-04-01,Data,1346.47,3.85
USG03140,CUST0175,2026-04-01,Voice,1157.41,144.3
USG03141,CUST0175,2026-04-01,SMS,155.92,61.0
USG03142,CUST0175,2026-05-01,Data,1090.41,3.12
USG03143,CUST0175,2026-05-01,Voice,750.46,270.4
USG03144,CUST0175,2026-05-01,SMS,105.54,76.0
USG03145,CUST0175,2026-06-01,Data,957.59,2.74
USG03146,CUST0175,2026-06-01,Voice,227.87,269.6
USG03147,CUST0175,2026-06-01,SMS,172.58,79.0
USG03148,CUST0175,2026-07-01,Data,2166.42,6.19
USG03149,CUST0175,2026-07-01,Voice,1133.52,251.5
USG03150,CUST0175,2026-07-01,SMS,172.0,48.0
USG03151,CUST0176,2026-02-01,Data,1394.15,3.98
USG03152,CUST0176,2026-02-01,Voice,1131.29,141.0
USG03153,CUST0176,2026-02-01,SMS,116.99,38.0
USG03154,CUST0176,2026-03-01,Data,1868.53,5.34
USG03155,CUST0176,2026-03-01,Voice,644.03,33.4
USG03156,CUST0176,2026-03-01,SMS,178.77,38.0
USG03157,CUST0176,2026-04-01,Data,1931.25,5.52
USG03158,CUST0176,2026-04-01,Voice,296.15,20.9
USG03159,CUST0176,2026-04-01,SMS,64.15,58.0
USG03160,CUST0176,2026-05-01,Data,657.91,1.88
USG03161,CUST0176,2026-05-01,Voice,1104.33,80.2
USG03162,CUST0176,2026-05-01,SMS,56.83,19.0
USG03163,CUST0176,2026-06-01,Data,436.35,1.25
USG03164,CUST0176,2026-06-01,Voice,960.4,265.0
USG03165,CUST0176,2026-06-01,SMS,130.55,19.0
USG03166,CUST0176,2026-07-01,Data,1141.72,3.26
USG03167,CUST0176,2026-07-01,Voice,649.72,287.2
USG03168,CUST0176,2026-07-01,SMS,64.52,60.0
USG03169,CUST0177,2026-02-01,Data,1542.57,4.41
USG03170,CUST0177,2026-02-01,Voice,462.74,147.7
USG03171,CUST0177,2026-02-01,SMS,32.82,65.0
USG03172,CUST0177,2026-03-01,Data,1032.59,2.95
USG03173,CUST0177,2026-03-01,Voice,911.68,39.1
USG03174,CUST0177,2026-03-01,SMS,191.92,19.0
USG03175,CUST0177,2026-04-01,Data,2695.13,7.7
USG03176,CUST0177,2026-04-01,Voice,999.95,291.0
USG03177,CUST0177,2026-04-01,SMS,106.02,60.0
USG03178,CUST0177,2026-05-01,Data,1363.85,3.9
USG03179,CUST0177,2026-05-01,Voice,343.59,144.1
USG03180,CUST0177,2026-05-01,SMS,49.83,79.0
USG03181,CUST0177,2026-06-01,Data,650.24,1.86
USG03182,CUST0177,2026-06-01,Voice,768.67,195.4
USG03183,CUST0177,2026-06-01,SMS,116.85,55.0
USG03184,CUST0177,2026-07-01,Data,702.07,2.01
USG03185,CUST0177,2026-07-01,Voice,732.77,100.4
USG03186,CUST0177,2026-07-01,SMS,189.23,62.0
USG03187,CUST0178,2026-02-01,Data,2928.54,8.37
USG03188,CUST0178,2026-02-01,Voice,189.43,99.8
USG03189,CUST0178,2026-02-01,SMS,55.18,6.0
USG03190,CUST0178,2026-03-01,Data,1030.05,2.94
USG03191,CUST0178,2026-03-01,Voice,862.71,84.7
USG03192,CUST0178,2026-03-01,SMS,111.62,72.0
USG03193,CUST0178,2026-04-01,Data,2203.77,6.3
USG03194,CUST0178,2026-04-01,Voice,564.36,124.3
USG03195,CUST0178,2026-04-01,SMS,102.03,18.0
USG03196,CUST0178,2026-05-01,Data,2048.4,5.85
USG03197,CUST0178,2026-05-01,Voice,532.36,258.7
USG03198,CUST0178,2026-05-01,SMS,156.18,51.0
USG03199,CUST0178,2026-06-01,Data,1346.93,3.85
USG03200,CUST0178,2026-06-01,Voice,370.43,237.3
USG03201,CUST0178,2026-06-01,SMS,107.55,22.0
USG03202,CUST0178,2026-07-01,Data,907.45,2.59
USG03203,CUST0178,2026-07-01,Voice,323.67,237.6
USG03204,CUST0178,2026-07-01,SMS,61.22,44.0
USG03205,CUST0179,2026-02-01,Data,1574.02,4.5
USG03206,CUST0179,2026-02-01,Voice,758.59,265.6
USG03207,CUST0179,2026-02-01,SMS,176.19,39.0
USG03208,CUST0179,2026-03-01,Data,439.95,1.26
USG03209,CUST0179,2026-03-01,Voice,597.77,189.7
USG03210,CUST0179,2026-03-01,SMS,120.4,54.0
USG03211,CUST0179,2026-04-01,Data,800.6,2.29
USG03212,CUST0179,2026-04-01,Voice,828.86,71.1
USG03213,CUST0179,2026-04-01,SMS,155.09,30.0
USG03214,CUST0179,2026-05-01,Data,2245.73,6.42
USG03215,CUST0179,2026-05-01,Voice,200.26,134.2
USG03216,CUST0179,2026-05-01,SMS,146.91,22.0
USG03217,CUST0179,2026-06-01,Data,2467.75,7.05
USG03218,CUST0179,2026-06-01,Voice,812.32,184.5
USG03219,CUST0179,2026-06-01,SMS,83.64,41.0
USG03220,CUST0179,2026-07-01,Data,1953.11,5.58
USG03221,CUST0179,2026-07-01,Voice,646.09,215.5
USG03222,CUST0179,2026-07-01,SMS,98.07,20.0
USG03223,CUST0180,2026-02-01,Data,956.23,2.73
USG03224,CUST0180,2026-02-01,Voice,156.09,104.3
USG03225,CUST0180,2026-02-01,SMS,154.81,65.0
USG03226,CUST0180,2026-03-01,Data,926.42,2.65
USG03227,CUST0180,2026-03-01,Voice,1157.0,160.7
USG03228,CUST0180,2026-03-01,SMS,185.06,58.0
USG03229,CUST0180,2026-04-01,Data,2278.33,6.51
USG03230,CUST0180,2026-04-01,Voice,239.3,81.6
USG03231,CUST0180,2026-04-01,SMS,21.59,59.0
USG03232,CUST0180,2026-05-01,Data,1295.54,3.7
USG03233,CUST0180,2026-05-01,Voice,975.99,114.9
USG03234,CUST0180,2026-05-01,SMS,167.48,15.0
USG03235,CUST0180,2026-06-01,Data,850.77,2.43
USG03236,CUST0180,2026-06-01,Voice,507.92,134.4
USG03237,CUST0180,2026-06-01,SMS,82.77,62.0
USG03238,CUST0180,2026-07-01,Data,652.07,1.86
USG03239,CUST0180,2026-07-01,Voice,518.78,254.4
USG03240,CUST0180,2026-07-01,SMS,32.02,76.0
USG03241,CUST0181,2026-02-01,Data,2964.42,8.47
USG03242,CUST0181,2026-02-01,Voice,243.0,101.6
USG03243,CUST0181,2026-02-01,SMS,87.03,63.0
USG03244,CUST0181,2026-03-01,Data,1949.41,5.57
USG03245,CUST0181,2026-03-01,Voice,826.58,232.1
USG03246,CUST0181,2026-03-01,SMS,41.24,67.0
USG03247,CUST0181,2026-04-01,Data,2234.61,6.38
USG03248,CUST0181,2026-04-01,Voice,756.21,269.1
USG03249,CUST0181,2026-04-01,SMS,146.06,20.0
USG03250,CUST0181,2026-05-01,Data,1517.34,4.34
USG03251,CUST0181,2026-05-01,Voice,668.75,35.5
USG03252,CUST0181,2026-05-01,SMS,191.83,15.0
USG03253,CUST0181,2026-06-01,Data,2213.4,6.32
USG03254,CUST0181,2026-06-01,Voice,681.54,27.2
USG03255,CUST0181,2026-06-01,SMS,186.45,69.0
USG03256,CUST0181,2026-07-01,Data,1763.07,5.04
USG03257,CUST0181,2026-07-01,Voice,390.39,54.1
USG03258,CUST0181,2026-07-01,SMS,85.41,24.0
USG03259,CUST0182,2026-02-01,Data,1717.4,4.91
USG03260,CUST0182,2026-02-01,Voice,1164.73,181.0
USG03261,CUST0182,2026-02-01,SMS,180.19,54.0
USG03262,CUST0182,2026-03-01,Data,1635.64,4.67
USG03263,CUST0182,2026-03-01,Voice,1047.34,152.0
USG03264,CUST0182,2026-03-01,SMS,176.35,27.0
USG03265,CUST0182,2026-04-01,Data,734.91,2.1
USG03266,CUST0182,2026-04-01,Voice,1048.08,184.5
USG03267,CUST0182,2026-04-01,SMS,180.04,75.0
USG03268,CUST0182,2026-05-01,Data,539.43,1.54
USG03269,CUST0182,2026-05-01,Voice,676.02,125.0
USG03270,CUST0182,2026-05-01,SMS,132.65,65.0
USG03271,CUST0182,2026-06-01,Data,1129.53,3.23
USG03272,CUST0182,2026-06-01,Voice,734.64,218.4
USG03273,CUST0182,2026-06-01,SMS,44.2,66.0
USG03274,CUST0182,2026-07-01,Data,1975.88,5.65
USG03275,CUST0182,2026-07-01,Voice,1147.01,115.1
USG03276,CUST0182,2026-07-01,SMS,39.47,43.0
USG03277,CUST0183,2026-02-01,Data,623.11,1.78
USG03278,CUST0183,2026-02-01,Voice,1168.0,30.8
USG03279,CUST0183,2026-02-01,SMS,155.63,44.0
USG03280,CUST0183,2026-03-01,Data,1358.41,3.88
USG03281,CUST0183,2026-03-01,Voice,219.13,194.2
USG03282,CUST0183,2026-03-01,SMS,125.34,26.0
USG03283,CUST0183,2026-04-01,Data,2766.58,7.9
USG03284,CUST0183,2026-04-01,Voice,469.32,145.9
USG03285,CUST0183,2026-04-01,SMS,117.88,13.0
USG03286,CUST0183,2026-05-01,Data,2823.62,8.07
USG03287,CUST0183,2026-05-01,Voice,543.26,42.6
USG03288,CUST0183,2026-05-01,SMS,89.71,50.0
USG03289,CUST0183,2026-06-01,Data,1735.5,4.96
USG03290,CUST0183,2026-06-01,Voice,879.27,35.5
USG03291,CUST0183,2026-06-01,SMS,71.22,66.0
USG03292,CUST0183,2026-07-01,Data,607.72,1.74
USG03293,CUST0183,2026-07-01,Voice,1048.26,45.7
USG03294,CUST0183,2026-07-01,SMS,170.2,32.0
USG03295,CUST0184,2026-02-01,Data,3385.96,9.67
USG03296,CUST0184,2026-02-01,Voice,527.9,38.5
USG03297,CUST0184,2026-02-01,SMS,100.08,15.0
USG03298,CUST0184,2026-03-01,Data,2060.83,5.89
USG03299,CUST0184,2026-03-01,Voice,1173.17,184.9
USG03300,CUST0184,2026-03-01,SMS,275.7,54.0
USG03301,CUST0184,2026-04-01,Data,3370.71,9.63
USG03302,CUST0184,2026-04-01,Voice,990.03,152.7
USG03303,CUST0184,2026-04-01,SMS,160.84,68.0
USG03304,CUST0184,2026-05-01,Data,1696.6,4.85
USG03305,CUST0184,2026-05-01,Voice,265.21,202.4
USG03306,CUST0184,2026-05-01,SMS,95.95,72.0
USG03307,CUST0184,2026-06-01,Data,4476.98,12.79
USG03308,CUST0184,2026-06-01,Voice,391.96,49.8
USG03309,CUST0184,2026-06-01,SMS,185.52,51.0
USG03310,CUST0184,2026-07-01,Data,1895.09,5.41
USG03311,CUST0184,2026-07-01,Voice,1534.48,186.6
USG03312,CUST0184,2026-07-01,SMS,133.4,7.0
USG03313,CUST0185,2026-02-01,Data,2350.39,6.72
USG03314,CUST0185,2026-02-01,Voice,375.49,253.7
USG03315,CUST0185,2026-02-01,SMS,95.65,48.0
USG03316,CUST0185,2026-03-01,Data,2669.67,7.63
USG03317,CUST0185,2026-03-01,Voice,1056.8,124.0
USG03318,CUST0185,2026-03-01,SMS,57.6,63.0
USG03319,CUST0185,2026-04-01,Data,1526.01,4.36
USG03320,CUST0185,2026-04-01,Voice,351.64,273.2
USG03321,CUST0185,2026-04-01,SMS,55.66,7.0
USG03322,CUST0185,2026-05-01,Data,452.73,1.29
USG03323,CUST0185,2026-05-01,Voice,803.43,205.3
USG03324,CUST0185,2026-05-01,SMS,75.99,29.0
USG03325,CUST0185,2026-06-01,Data,1282.68,3.66
USG03326,CUST0185,2026-06-01,Voice,864.17,36.3
USG03327,CUST0185,2026-06-01,SMS,187.24,22.0
USG03328,CUST0185,2026-07-01,Data,2999.15,8.57
USG03329,CUST0185,2026-07-01,Voice,330.1,236.0
USG03330,CUST0185,2026-07-01,SMS,60.21,11.0
USG03331,CUST0186,2026-02-01,Data,2674.83,7.64
USG03332,CUST0186,2026-02-01,Voice,1051.69,133.0
USG03333,CUST0186,2026-02-01,SMS,146.43,47.0
USG03334,CUST0186,2026-03-01,Data,2617.69,7.48
USG03335,CUST0186,2026-03-01,Voice,480.81,166.6
USG03336,CUST0186,2026-03-01,SMS,107.37,32.0
USG03337,CUST0186,2026-04-01,Data,2717.78,7.77
USG03338,CUST0186,2026-04-01,Voice,324.17,61.9
USG03339,CUST0186,2026-04-01,SMS,123.84,54.0
USG03340,CUST0186,2026-05-01,Data,906.01,2.59
USG03341,CUST0186,2026-05-01,Voice,560.25,285.0
USG03342,CUST0186,2026-05-01,SMS,64.39,55.0
USG03343,CUST0186,2026-06-01,Data,2324.39,6.64
USG03344,CUST0186,2026-06-01,Voice,620.54,282.5
USG03345,CUST0186,2026-06-01,SMS,152.6,39.0
USG03346,CUST0186,2026-07-01,Data,1880.27,5.37
USG03347,CUST0186,2026-07-01,Voice,877.24,185.8
USG03348,CUST0186,2026-07-01,SMS,178.17,32.0
USG03349,CUST0187,2026-02-01,Data,1179.7,3.37
USG03350,CUST0187,2026-02-01,Voice,374.53,30.6
USG03351,CUST0187,2026-02-01,SMS,27.74,70.0
USG03352,CUST0187,2026-03-01,Data,2163.82,6.18
USG03353,CUST0187,2026-03-01,Voice,843.56,192.1
USG03354,CUST0187,2026-03-01,SMS,172.86,41.0
USG03355,CUST0187,2026-04-01,Data,2663.07,7.61
USG03356,CUST0187,2026-04-01,Voice,527.42,279.5
USG03357,CUST0187,2026-04-01,SMS,145.76,24.0
USG03358,CUST0187,2026-05-01,Data,1866.62,5.33
USG03359,CUST0187,2026-05-01,Voice,709.68,58.6
USG03360,CUST0187,2026-05-01,SMS,126.42,29.0
USG03361,CUST0187,2026-06-01,Data,536.11,1.53
USG03362,CUST0187,2026-06-01,Voice,1146.09,199.6
USG03363,CUST0187,2026-06-01,SMS,177.85,56.0
USG03364,CUST0187,2026-07-01,Data,1328.16,3.79
USG03365,CUST0187,2026-07-01,Voice,688.32,209.2
USG03366,CUST0187,2026-07-01,SMS,192.85,24.0
USG03367,CUST0188,2026-02-01,Data,2674.94,7.64
USG03368,CUST0188,2026-02-01,Voice,1120.28,207.7
USG03369,CUST0188,2026-02-01,SMS,187.63,35.0
USG03370,CUST0188,2026-03-01,Data,2877.84,8.22
USG03371,CUST0188,2026-03-01,Voice,887.92,31.8
USG03372,CUST0188,2026-03-01,SMS,183.24,41.0
USG03373,CUST0188,2026-04-01,Data,1596.85,4.56
USG03374,CUST0188,2026-04-01,Voice,744.79,61.8
USG03375,CUST0188,2026-04-01,SMS,104.45,67.0
USG03376,CUST0188,2026-05-01,Data,440.25,1.26
USG03377,CUST0188,2026-05-01,Voice,436.56,20.7
USG03378,CUST0188,2026-05-01,SMS,94.83,60.0
USG03379,CUST0188,2026-06-01,Data,2476.81,7.08
USG03380,CUST0188,2026-06-01,Voice,1142.45,190.4
USG03381,CUST0188,2026-06-01,SMS,65.83,74.0
USG03382,CUST0188,2026-07-01,Data,2415.82,6.9
USG03383,CUST0188,2026-07-01,Voice,753.15,214.8
USG03384,CUST0188,2026-07-01,SMS,186.38,58.0
USG03385,CUST0189,2026-02-01,Data,1357.77,3.88
USG03386,CUST0189,2026-02-01,Voice,898.68,31.3
USG03387,CUST0189,2026-02-01,SMS,89.55,35.0
USG03388,CUST0189,2026-03-01,Data,833.78,2.38
USG03389,CUST0189,2026-03-01,Voice,174.24,57.3
USG03390,CUST0189,2026-03-01,SMS,137.83,65.0
USG03391,CUST0189,2026-04-01,Data,2969.33,8.48
USG03392,CUST0189,2026-04-01,Voice,513.68,187.8
USG03393,CUST0189,2026-04-01,SMS,188.69,18.0
USG03394,CUST0189,2026-05-01,Data,2265.88,6.47
USG03395,CUST0189,2026-05-01,Voice,942.73,44.9
USG03396,CUST0189,2026-05-01,SMS,175.02,66.0
USG03397,CUST0189,2026-06-01,Data,486.85,1.39
USG03398,CUST0189,2026-06-01,Voice,245.64,33.8
USG03399,CUST0189,2026-06-01,SMS,80.25,43.0
